clip,frame_number,timestamp,class,confidence,x1,y1,x2,y2,inference_time_ms
clip_sample_001,20,1533151611912404,car,0.78401,226.15,496.72,401.72,591.9,105.2
clip_sample_001,20,1533151611912404,car,0.60792,860.76,467.1,901.75,499.91,105.2
clip_sample_001,20,1533151611912404,person,0.32626,1225.91,458.85,1254.62,540.21,105.2
clip_sample_001,20,1533151611912404,person,0.31731,1222.34,459.12,1253.76,538.4,105.2
clip_sample_001,20,1533151611912404,car,0.30073,859.21,470.35,900.62,500.18,105.2
clip_sample_001,20,1533151611912404,traffic light,0.29776,1281.74,269.42,1323.85,353.56,105.2
clip_sample_001,20,1533151611912404,car,0.29191,960.25,463.69,1061.68,517.42,105.2
clip_sample_001,20,1533151611912404,person,0.24538,1288.01,399.35,1330.15,561.76,105.2
clip_sample_001,20,1533151611912404,car,0.20557,767.69,458.56,800.26,486.91,105.2
clip_sample_001,20,1533151611912404,car,0.17289,911.5,462.12,960.31,487.98,105.2
clip_sample_001,20,1533151611912404,car,0.16219,961.39,464.82,1063.3,516.98,105.2
clip_sample_001,20,1533151611912404,car,0.15746,926.66,462.68,964.63,492.86,105.2
clip_sample_001,20,1533151611912404,car,0.15106,958.07,465.05,997.17,502.82,105.2
clip_sample_001,20,1533151611912404,person,0.12828,1289.5,407.19,1330.47,562.55,105.2
clip_sample_001,20,1533151611912404,car,0.11634,983.97,465.77,1063.85,516.43,105.2
clip_sample_001,20,1533151611912404,car,0.11059,769.21,456.17,801.03,485.43,105.2
clip_sample_001,20,1533151611912404,car,0.10259,1338.97,452.45,1392.65,478.29,105.2
clip_sample_001,20,1533151611912404,person,0.09946,640.39,444.28,698.58,482.07,105.2
clip_sample_001,20,1533151611912404,person,0.09275,594.16,427.13,627.69,461.72,105.2
clip_sample_001,20,1533151611912404,car,0.09016,340.56,493.44,400.03,537.93,105.2
clip_sample_001,20,1533151611912404,person,0.08878,619.21,427.4,644.15,460.45,105.2
clip_sample_001,20,1533151611912404,car,0.08663,1255.58,444.31,1294.46,489.09,105.2
clip_sample_001,20,1533151611912404,person,0.08638,553.73,427.26,580.81,464.85,105.2
clip_sample_001,20,1533151611912404,car,0.07636,707.61,459.47,746.85,496.75,105.2
clip_sample_001,20,1533151611912404,car,0.07066,958.32,463.83,1012.08,506.48,105.2
clip_sample_001,20,1533151611912404,person,0.06921,264.44,480.04,291.71,528.89,105.2
clip_sample_001,20,1533151611912404,car,0.06318,717.71,463.68,763.85,494.53,105.2
clip_sample_001,20,1533151611912404,car,0.06131,804.5,455.18,844.75,480.35,105.2
clip_sample_001,20,1533151611912404,car,0.05737,1338.94,443.72,1546.52,518.74,105.2
clip_sample_001,20,1533151611912404,car,0.05453,859.29,466.44,900.84,499.74,105.2
clip_sample_001,20,1533151611912404,car,0.05206,953.26,466.52,1000.1,509.3,105.2
clip_sample_001,20,1533151611912404,car,0.05135,1255.23,448.31,1294.79,492.12,105.2
clip_sample_001,20,1533151611912404,traffic light,0.05105,1283.79,270.49,1322.84,323.65,105.2
clip_sample_001,20,1533151611912404,car,0.05084,817.16,463.55,842.9,484.16,105.2
clip_sample_001,21,1533151612012404,car,0.92873,1281.44,481.07,1600.0,768.14,130.1
clip_sample_001,21,1533151612012404,car,0.92626,394.1,460.57,838.3,646.52,130.1
clip_sample_001,21,1533151612012404,car,0.83691,219.5,495.12,415.03,592.93,130.1
clip_sample_001,21,1533151612012404,car,0.61125,860.5,467.11,900.84,500.06,130.1
clip_sample_001,21,1533151612012404,car,0.25493,964.26,465.01,1064.36,516.57,130.1
clip_sample_001,21,1533151612012404,car,0.22827,963.07,463.68,1063.06,517.58,130.1
clip_sample_001,21,1533151612012404,car,0.22468,858.96,469.93,899.92,500.32,130.1
clip_sample_001,21,1533151612012404,car,0.20265,905.01,463.1,961.21,490.5,130.1
clip_sample_001,21,1533151612012404,car,0.16986,1254.15,446.95,1297.86,490.88,130.1
clip_sample_001,21,1533151612012404,car,0.16841,766.05,459.37,800.91,488.12,130.1
clip_sample_001,21,1533151612012404,car,0.1565,922.79,463.04,967.99,496.95,130.1
clip_sample_001,21,1533151612012404,car,0.15556,948.47,464.46,997.19,503.52,130.1
clip_sample_001,21,1533151612012404,person,0.15535,261.05,479.27,291.04,529.97,130.1
clip_sample_001,21,1533151612012404,person,0.12487,1227.18,457.32,1255.96,538.71,130.1
clip_sample_001,21,1533151612012404,car,0.12037,1254.21,451.59,1295.9,492.62,130.1
clip_sample_001,21,1533151612012404,car,0.07909,959.29,463.94,1011.58,506.62,130.1
clip_sample_001,21,1533151612012404,car,0.0774,1339.67,453.72,1398.58,477.44,130.1
clip_sample_001,21,1533151612012404,car,0.07553,642.31,444.39,700.12,475.23,130.1
clip_sample_001,21,1533151612012404,car,0.0713,1001.94,464.58,1060.32,501.16,130.1
clip_sample_001,21,1533151612012404,car,0.06827,338.92,495.55,414.15,537.38,130.1
clip_sample_001,21,1533151612012404,parking meter,0.06771,1297.6,404.6,1335.88,504.69,130.1
clip_sample_001,21,1533151612012404,person,0.0673,594.19,427.58,630.13,461.27,130.1
clip_sample_001,21,1533151612012404,car,0.06586,983.71,465.65,1064.32,515.87,130.1
clip_sample_001,21,1533151612012404,car,0.06275,768.07,457.92,800.29,486.35,130.1
clip_sample_001,21,1533151612012404,car,0.05917,341.98,495.69,414.9,539.32,130.1
clip_sample_001,21,1533151612012404,car,0.05544,803.18,455.47,849.1,480.57,130.1
clip_sample_001,21,1533151612012404,car,0.05093,858.75,466.5,900.45,500.74,130.1
clip_sample_001,22,1533151612112404,car,0.93065,1290.12,479.45,1600.0,774.39,117.09
clip_sample_001,22,1533151612112404,car,0.87384,433.15,461.69,855.68,643.41,117.09
clip_sample_001,22,1533151612112404,car,0.87314,212.53,498.14,418.66,595.82,117.09
clip_sample_001,22,1533151612112404,car,0.60922,859.83,466.53,899.93,499.22,117.09
clip_sample_001,22,1533151612112404,car,0.52999,987.21,465.55,1064.04,516.46,117.09
clip_sample_001,22,1533151612112404,car,0.3144,424.73,469.0,558.53,605.67,117.09
clip_sample_001,22,1533151612112404,person,0.29757,256.84,481.2,283.5,529.76,117.09
clip_sample_001,22,1533151612112404,car,0.2061,910.31,462.71,960.36,489.09,117.09
clip_sample_001,22,1533151612112404,person,0.1775,1227.03,457.13,1256.46,541.19,117.09
clip_sample_001,22,1533151612112404,car,0.16917,1261.53,449.94,1308.59,492.79,117.09
clip_sample_001,22,1533151612112404,car,0.16067,953.07,464.62,994.04,503.45,117.09
clip_sample_001,22,1533151612112404,car,0.15927,923.69,463.51,967.0,496.56,117.09
clip_sample_001,22,1533151612112404,car,0.14152,340.23,495.98,421.38,571.64,117.09
clip_sample_001,22,1533151612112404,car,0.11462,1343.36,453.37,1395.3,479.32,117.09
clip_sample_001,22,1533151612112404,car,0.10988,858.43,465.95,899.62,500.02,117.09
clip_sample_001,22,1533151612112404,car,0.10553,963.64,463.5,1006.22,505.61,117.09
clip_sample_001,22,1533151612112404,stop sign,0.08664,1302.24,409.15,1341.94,465.82,117.09
clip_sample_001,22,1533151612112404,truck,0.08619,1380.29,377.38,1555.4,479.45,117.09
clip_sample_001,22,1533151612112404,car,0.08039,1001.23,464.52,1060.9,505.27,117.09
clip_sample_001,22,1533151612112404,car,0.07927,1264.87,447.68,1307.77,491.24,117.09
clip_sample_001,22,1533151612112404,car,0.07765,767.33,459.82,800.9,487.57,117.09
clip_sample_001,22,1533151612112404,traffic light,0.06308,1298.65,263.87,1337.06,315.35,117.09
clip_sample_001,22,1533151612112404,car,0.06076,858.41,470.58,899.4,499.51,117.09
clip_sample_001,22,1533151612112404,car,0.06045,951.23,462.17,1003.38,505.54,117.09
clip_sample_001,22,1533151612112404,car,0.05928,808.36,466.13,842.41,489.24,117.09
clip_sample_001,22,1533151612112404,car,0.05515,786.55,466.29,837.99,494.2,117.09
clip_sample_001,22,1533151612112404,car,0.05002,1255.36,446.59,1306.0,492.07,117.09
clip_sample_001,23,1533151612162404,car,0.93186,1293.98,478.96,1600.0,780.9,98.42
clip_sample_001,23,1533151612162404,car,0.87851,207.03,497.58,419.79,595.37,98.42
clip_sample_001,23,1533151612162404,car,0.84743,453.92,460.08,864.14,640.84,98.42
clip_sample_001,23,1533151612162404,car,0.55454,859.59,466.59,899.32,499.2,98.42
clip_sample_001,23,1533151612162404,car,0.53449,987.49,465.77,1064.03,517.16,98.42
clip_sample_001,23,1533151612162404,car,0.23656,858.3,465.99,899.05,500.0,98.42
clip_sample_001,23,1533151612162404,parking meter,0.21487,1306.33,409.3,1345.45,505.13,98.42
clip_sample_001,23,1533151612162404,car,0.20032,925.85,463.46,966.73,497.1,98.42
clip_sample_001,23,1533151612162404,car,0.19059,412.71,476.09,498.19,601.96,98.42
clip_sample_001,23,1533151612162404,car,0.18655,910.5,463.52,958.78,489.84,98.42
clip_sample_001,23,1533151612162404,car,0.17679,950.81,464.32,993.13,503.17,98.42
clip_sample_001,23,1533151612162404,car,0.13577,421.29,469.39,587.2,608.15,98.42
clip_sample_001,23,1533151612162404,person,0.11918,252.6,480.33,284.06,529.74,98.42
clip_sample_001,23,1533151612162404,car,0.10427,1262.52,450.77,1311.46,494.48,98.42
clip_sample_001,23,1533151612162404,car,0.10362,963.98,463.83,1008.0,506.38,98.42
clip_sample_001,23,1533151612162404,traffic light,0.10352,498.56,414.21,513.0,436.21,98.42
clip_sample_001,23,1533151612162404,car,0.09132,1347.41,453.44,1396.73,480.66,98.42
clip_sample_001,23,1533151612162404,car,0.08539,465.53,458.64,863.77,639.59,98.42
clip_sample_001,23,1533151612162404,car,0.08188,858.92,471.56,898.89,499.7,98.42
clip_sample_001,23,1533151612162404,car,0.06972,335.55,496.84,420.48,571.86,98.42
clip_sample_001,23,1533151612162404,car,0.06638,768.52,460.25,800.42,487.19,98.42
clip_sample_001,23,1533151612162404,car,0.06284,951.81,467.38,995.0,508.6,98.42
clip_sample_001,23,1533151612162404,car,0.05976,416.66,476.13,497.96,592.72,98.42
clip_sample_001,23,1533151612162404,car,0.05873,806.57,466.21,841.12,491.05,98.42
clip_sample_001,23,1533151612162404,car,0.05834,950.2,462.43,1001.09,505.77,98.42
clip_sample_001,23,1533151612162404,car,0.05757,414.31,503.58,472.62,597.71,98.42
clip_sample_001,23,1533151612162404,car,0.05551,414.05,502.79,467.75,601.47,98.42
clip_sample_001,23,1533151612162404,car,0.0541,413.47,478.09,497.81,527.88,98.42
clip_sample_001,24,1533151612262404,car,0.91469,1299.54,481.02,1600.0,789.85,94.42
clip_sample_001,24,1533151612262404,car,0.90547,486.04,462.83,880.6,636.52,94.42
clip_sample_001,24,1533151612262404,car,0.88844,200.8,498.76,408.31,596.26,94.42
clip_sample_001,24,1533151612262404,car,0.72972,402.19,481.78,524.63,604.39,94.42
clip_sample_001,24,1533151612262404,car,0.49526,860.04,466.65,898.69,497.86,94.42
clip_sample_001,24,1533151612262404,car,0.42867,859.22,465.9,898.43,499.05,94.42
clip_sample_001,24,1533151612262404,car,0.34325,962.47,463.75,1063.17,518.47,94.42
clip_sample_001,24,1533151612262404,parking meter,0.30815,1311.76,404.98,1351.58,503.89,94.42
clip_sample_001,24,1533151612262404,car,0.29552,964.63,464.8,1064.69,517.32,94.42
clip_sample_001,24,1533151612262404,car,0.18229,997.58,466.26,1064.14,517.26,94.42
clip_sample_001,24,1533151612262404,car,0.17129,923.76,463.42,964.82,496.66,94.42
clip_sample_001,24,1533151612262404,car,0.16548,909.28,463.48,958.45,490.38,94.42
clip_sample_001,24,1533151612262404,car,0.13914,1258.32,451.71,1315.26,494.96,94.42
clip_sample_001,24,1533151612262404,car,0.1281,447.4,482.12,522.9,522.98,94.42
clip_sample_001,24,1533151612262404,car,0.12041,949.35,464.36,994.33,503.76,94.42
clip_sample_001,24,1533151612262404,person,0.1074,245.05,481.34,271.43,532.79,94.42
clip_sample_001,24,1533151612262404,person,0.10578,1228.41,459.71,1255.54,537.56,94.42
clip_sample_001,24,1533151612262404,car,0.09614,802.73,466.46,840.35,498.79,94.42
clip_sample_001,24,1533151612262404,car,0.07797,1459.61,441.11,1556.45,487.57,94.42
clip_sample_001,24,1533151612262404,car,0.06358,774.9,464.06,839.74,499.77,94.42
clip_sample_001,24,1533151612262404,car,0.06127,957.0,464.31,1013.28,509.46,94.42
clip_sample_001,24,1533151612262404,person,0.05837,247.36,481.5,275.67,530.09,94.42
clip_sample_001,24,1533151612262404,car,0.0564,331.21,496.45,405.81,544.19,94.42
clip_sample_001,24,1533151612262404,car,0.05467,1153.67,464.29,1181.49,502.5,94.42
clip_sample_001,24,1533151612262404,traffic light,0.05436,495.27,413.83,512.64,437.9,94.42
clip_sample_001,24,1533151612262404,car,0.05269,1254.62,455.81,1292.27,494.11,94.42
clip_sample_001,25,1533151612362404,car,0.91691,1305.91,483.49,1600.0,795.94,100.77
clip_sample_001,25,1533151612362404,car,0.89228,525.94,463.93,895.47,632.93,100.77
clip_sample_001,25,1533151612362404,car,0.88674,198.31,499.25,402.75,596.6,100.77
clip_sample_001,25,1533151612362404,car,0.8539,386.07,482.56,560.32,608.47,100.77
clip_sample_001,25,1533151612362404,car,0.50808,998.94,466.28,1064.59,518.64,100.77
clip_sample_001,25,1533151612362404,car,0.45154,860.83,468.27,898.61,496.92,100.77
clip_sample_001,25,1533151612362404,car,0.35438,858.08,466.71,897.73,498.17,100.77
clip_sample_001,25,1533151612362404,car,0.34602,1283.36,453.05,1324.22,491.9,100.77
clip_sample_001,25,1533151612362404,car,0.17684,1264.38,453.22,1323.61,493.95,100.77
clip_sample_001,25,1533151612362404,car,0.17065,909.98,463.65,955.52,490.71,100.77
clip_sample_001,25,1533151612362404,car,0.16753,638.3,444.87,697.88,470.85,100.77
clip_sample_001,25,1533151612362404,car,0.15638,947.62,464.76,993.79,504.47,100.77
clip_sample_001,25,1533151612362404,person,0.15043,1313.48,398.94,1360.15,579.53,100.77
clip_sample_001,25,1533151612362404,car,0.15039,963.26,464.43,1011.1,508.98,100.77
clip_sample_001,25,1533151612362404,person,0.12344,242.17,480.69,269.36,530.63,100.77
clip_sample_001,25,1533151612362404,car,0.12257,325.34,497.46,402.57,539.74,100.77
clip_sample_001,25,1533151612362404,car,0.11954,929.9,464.51,962.55,496.22,100.77
clip_sample_001,25,1533151612362404,car,0.11228,1254.38,456.77,1291.48,494.18,100.77
clip_sample_001,25,1533151612362404,car,0.10592,967.49,466.31,1007.73,513.25,100.77
clip_sample_001,25,1533151612362404,car,0.10244,1224.52,453.16,1264.5,492.08,100.77
clip_sample_001,25,1533151612362404,car,0.09628,1267.13,448.92,1324.13,493.01,100.77
clip_sample_001,25,1533151612362404,person,0.09017,1229.94,456.87,1255.52,535.19,100.77
clip_sample_001,25,1533151612362404,car,0.08439,951.15,466.94,994.43,510.03,100.77
clip_sample_001,25,1533151612362404,car,0.08366,1284.43,452.35,1322.52,489.11,100.77
clip_sample_001,25,1533151612362404,car,0.08049,444.29,481.48,508.73,523.34,100.77
clip_sample_001,25,1533151612362404,car,0.07653,638.57,449.56,678.76,469.7,100.77
clip_sample_001,25,1533151612362404,car,0.07363,1259.78,451.56,1301.92,493.53,100.77
clip_sample_001,25,1533151612362404,car,0.06553,1381.73,421.67,1562.99,525.87,100.77
clip_sample_001,25,1533151612362404,car,0.06237,805.48,464.39,845.7,499.28,100.77
clip_sample_001,25,1533151612362404,traffic light,0.06062,494.94,416.53,512.06,437.54,100.77
clip_sample_001,25,1533151612362404,car,0.05937,1385.1,471.33,1470.18,527.07,100.77
clip_sample_001,25,1533151612362404,car,0.05858,458.58,486.62,507.73,521.03,100.77
clip_sample_001,25,1533151612362404,truck,0.0582,1378.09,380.19,1564.41,525.47,100.77
clip_sample_001,25,1533151612362404,car,0.0524,950.13,461.79,1003.6,507.17,100.77
clip_sample_001,26,1533151612412404,car,0.91667,1311.02,485.51,1600.0,797.62,95.03
clip_sample_001,26,1533151612412404,car,0.91191,543.73,460.77,900.41,632.31,95.03
clip_sample_001,26,1533151612412404,car,0.87672,193.28,499.98,402.08,597.97,95.03
clip_sample_001,26,1533151612412404,car,0.8494,382.84,483.89,575.84,610.47,95.03
clip_sample_001,26,1533151612412404,car,0.46247,1001.41,466.85,1064.66,519.07,95.03
clip_sample_001,26,1533151612412404,car,0.42714,1281.32,451.38,1326.38,493.3,95.03
clip_sample_001,26,1533151612412404,car,0.38578,864.22,469.37,898.33,496.09,95.03
clip_sample_001,26,1533151612412404,car,0.2504,636.0,447.55,696.15,472.9,95.03
clip_sample_001,26,1533151612412404,car,0.23841,858.33,465.09,897.04,498.79,95.03
clip_sample_001,26,1533151612412404,car,0.17928,907.58,463.56,961.1,492.63,95.03
clip_sample_001,26,1533151612412404,car,0.15531,1253.6,457.67,1289.99,494.98,95.03
clip_sample_001,26,1533151612412404,car,0.13972,927.81,464.77,964.69,496.56,95.03
clip_sample_001,26,1533151612412404,car,0.13504,961.61,464.83,1013.85,510.45,95.03
clip_sample_001,26,1533151612412404,car,0.13467,965.04,466.37,1010.42,514.56,95.03
clip_sample_001,26,1533151612412404,car,0.13207,948.43,465.29,993.54,503.65,95.03
clip_sample_001,26,1533151612412404,car,0.13017,1262.08,449.85,1326.38,494.44,95.03
clip_sample_001,26,1533151612412404,person,0.11773,240.28,480.57,266.92,531.65,95.03
clip_sample_001,26,1533151612412404,car,0.10433,1224.3,452.73,1261.96,492.55,95.03
clip_sample_001,26,1533151612412404,traffic light,0.09007,493.27,416.08,511.91,438.92,95.03
clip_sample_001,26,1533151612412404,car,0.08642,323.95,497.82,401.75,544.48,95.03
clip_sample_001,26,1533151612412404,car,0.08477,1260.04,451.05,1293.54,493.59,95.03
clip_sample_001,26,1533151612412404,car,0.079,1384.36,440.14,1565.62,523.45,95.03
clip_sample_001,26,1533151612412404,car,0.07672,323.8,498.03,404.61,575.69,95.03
clip_sample_001,26,1533151612412404,car,0.07385,1284.07,451.67,1324.84,489.97,95.03
clip_sample_001,26,1533151612412404,traffic light,0.06922,490.68,413.83,505.61,436.97,95.03
clip_sample_001,26,1533151612412404,car,0.06835,1183.72,461.66,1256.69,540.54,95.03
clip_sample_001,26,1533151612412404,car,0.06819,951.72,467.82,996.23,510.94,95.03
clip_sample_001,26,1533151612412404,car,0.06385,1386.88,470.98,1472.09,524.06,95.03
clip_sample_001,26,1533151612412404,car,0.059,438.03,483.26,506.16,523.6,95.03
clip_sample_001,26,1533151612412404,car,0.05474,451.52,487.58,512.33,522.43,95.03
clip_sample_001,26,1533151612412404,car,0.05007,1227.75,458.27,1259.85,496.66,95.03
clip_sample_001,27,1533151612512404,car,0.90859,1320.74,488.36,1600.0,795.25,97.73
clip_sample_001,27,1533151612512404,car,0.90041,368.69,485.48,593.88,615.22,97.73
clip_sample_001,27,1533151612512404,car,0.89801,572.71,462.06,913.21,631.66,97.73
clip_sample_001,27,1533151612512404,car,0.89502,187.2,498.21,399.28,601.03,97.73
clip_sample_001,27,1533151612512404,car,0.51219,1285.46,452.1,1330.89,494.15,97.73
clip_sample_001,27,1533151612512404,car,0.43817,994.55,467.7,1065.75,521.59,97.73
clip_sample_001,27,1533151612512404,person,0.20542,1226.73,458.85,1258.01,546.62,97.73
clip_sample_001,27,1533151612512404,car,0.18532,865.31,470.64,898.88,497.89,97.73
clip_sample_001,27,1533151612512404,car,0.18447,905.84,464.77,958.59,494.61,97.73
clip_sample_001,27,1533151612512404,car,0.17753,853.58,463.46,897.42,500.56,97.73
clip_sample_001,27,1533151612512404,person,0.17188,1324.07,402.02,1371.75,583.41,97.73
clip_sample_001,27,1533151612512404,car,0.15932,949.93,466.08,988.81,502.96,97.73
clip_sample_001,27,1533151612512404,car,0.15239,1254.0,454.22,1289.99,496.79,97.73
clip_sample_001,27,1533151612512404,car,0.13788,930.53,465.63,963.99,498.1,97.73
clip_sample_001,27,1533151612512404,car,0.12898,633.66,449.87,701.24,473.23,97.73
clip_sample_001,27,1533151612512404,car,0.12692,1388.12,440.58,1568.65,526.65,97.73
clip_sample_001,27,1533151612512404,car,0.11864,970.68,465.41,1064.72,521.45,97.73
clip_sample_001,27,1533151612512404,person,0.09819,231.05,478.31,257.41,533.52,97.73
clip_sample_001,27,1533151612512404,car,0.09409,1255.32,448.99,1331.94,495.4,97.73
clip_sample_001,27,1533151612512404,traffic light,0.09246,494.07,416.64,510.28,439.57,97.73
clip_sample_001,27,1533151612512404,car,0.08921,1259.08,448.48,1289.09,490.52,97.73
clip_sample_001,27,1533151612512404,truck,0.08299,1388.12,440.58,1568.65,526.65,97.73
clip_sample_001,27,1533151612512404,car,0.08238,966.06,465.78,1006.04,504.89,97.73
clip_sample_001,27,1533151612512404,car,0.07461,951.59,467.66,991.68,510.55,97.73
clip_sample_001,27,1533151612512404,person,0.07072,1324.76,422.82,1371.18,582.41,97.73
clip_sample_001,27,1533151612512404,car,0.06056,1390.2,471.01,1473.98,528.37,97.73
clip_sample_001,27,1533151612512404,traffic light,0.06009,491.16,415.08,504.35,436.89,97.73
clip_sample_001,27,1533151612512404,car,0.05576,1154.06,457.48,1187.43,477.45,97.73
clip_sample_001,27,1533151612512404,truck,0.05278,1381.35,379.44,1569.8,526.7,97.73
clip_sample_001,27,1533151612512404,car,0.05172,1387.71,445.29,1562.39,525.51,97.73
clip_sample_001,27,1533151612512404,car,0.05144,438.47,487.65,503.93,521.54,97.73
clip_sample_001,28,1533151612612404,car,0.91556,1331.75,490.16,1600.0,775.71,92.5
clip_sample_001,28,1533151612612404,car,0.914,351.15,486.07,610.71,617.19,92.5
clip_sample_001,28,1533151612612404,car,0.88569,181.29,498.54,394.16,603.58,92.5
clip_sample_001,28,1533151612612404,car,0.87837,602.51,461.22,925.16,629.68,92.5
clip_sample_001,28,1533151612612404,car,0.66084,998.46,468.14,1065.91,522.94,92.5
clip_sample_001,28,1533151612612404,car,0.60192,1281.81,452.35,1339.39,495.89,92.5
clip_sample_001,28,1533151612612404,car,0.24626,923.46,464.73,963.49,498.57,92.5
clip_sample_001,28,1533151612612404,car,0.19747,913.3,465.99,955.15,495.0,92.5
clip_sample_001,28,1533151612612404,car,0.18964,1256.75,456.6,1290.56,497.33,92.5
clip_sample_001,28,1533151612612404,car,0.1442,853.61,463.45,896.53,499.55,92.5
clip_sample_001,28,1533151612612404,person,0.12494,1230.03,459.13,1259.17,542.78,92.5
clip_sample_001,28,1533151612612404,car,0.12337,864.26,469.27,899.06,499.35,92.5
clip_sample_001,28,1533151612612404,car,0.10893,966.45,466.59,1008.41,508.62,92.5
clip_sample_001,28,1533151612612404,car,0.10563,952.08,466.75,992.19,503.29,92.5
clip_sample_001,28,1533151612612404,person,0.10129,224.64,480.77,251.16,536.5,92.5
clip_sample_001,28,1533151612612404,car,0.09636,637.22,447.81,692.77,474.22,92.5
clip_sample_001,28,1533151612612404,car,0.08931,967.77,468.3,1005.13,515.74,92.5
clip_sample_001,28,1533151612612404,traffic light,0.08748,489.64,417.35,502.27,437.1,92.5
clip_sample_001,28,1533151612612404,car,0.08094,636.32,449.75,669.78,471.53,92.5
clip_sample_001,28,1533151612612404,car,0.06924,577.26,479.17,619.61,512.73,92.5
clip_sample_001,28,1533151612612404,car,0.06358,895.09,466.85,924.77,490.51,92.5
clip_sample_001,28,1533151612612404,traffic light,0.05919,494.16,423.22,507.31,440.42,92.5
clip_sample_001,28,1533151612612404,car,0.05486,1157.67,457.42,1190.71,477.59,92.5
clip_sample_001,28,1533151612612404,car,0.05482,956.53,468.71,994.0,512.29,92.5
clip_sample_001,28,1533151612612404,truck,0.05365,1392.48,439.91,1574.55,527.36,92.5
clip_sample_001,28,1533151612612404,car,0.05278,910.77,462.8,967.15,500.85,92.5
clip_sample_001,28,1533151612612404,car,0.05174,1167.2,462.78,1199.37,488.3,92.5
clip_sample_001,28,1533151612612404,person,0.05165,222.05,492.03,250.15,539.29,92.5
clip_sample_001,29,1533151612662404,car,0.89632,1336.43,490.76,1600.0,765.78,93.13
clip_sample_001,29,1533151612662404,car,0.87576,176.32,498.51,391.37,604.77,93.13
clip_sample_001,29,1533151612662404,car,0.87215,617.95,462.6,928.54,628.66,93.13
clip_sample_001,29,1533151612662404,car,0.85754,345.06,486.79,609.89,620.25,93.13
clip_sample_001,29,1533151612662404,car,0.63139,994.77,468.2,1066.12,523.36,93.13
clip_sample_001,29,1533151612662404,car,0.54941,1278.87,452.16,1344.73,497.59,93.13
clip_sample_001,29,1533151612662404,car,0.32352,176.41,497.78,392.28,604.76,93.13
clip_sample_001,29,1533151612662404,car,0.31718,924.69,465.52,964.85,499.62,93.13
clip_sample_001,29,1533151612662404,car,0.20029,913.57,466.86,955.12,495.41,93.13
clip_sample_001,29,1533151612662404,car,0.13192,954.08,467.43,992.04,503.84,93.13
clip_sample_001,29,1533151612662404,person,0.12804,221.87,481.02,250.68,538.11,93.13
clip_sample_001,29,1533151612662404,car,0.10999,864.28,469.0,900.07,501.63,93.13
clip_sample_001,29,1533151612662404,car,0.10574,1257.58,456.52,1291.19,498.29,93.13
clip_sample_001,29,1533151612662404,car,0.10439,635.39,448.5,688.02,473.57,93.13
clip_sample_001,29,1533151612662404,car,0.10193,635.97,448.86,669.66,468.65,93.13
clip_sample_001,29,1533151612662404,car,0.08457,1337.47,489.8,1598.87,764.06,93.13
clip_sample_001,29,1533151612662404,person,0.08453,1232.39,459.23,1259.95,542.05,93.13
clip_sample_001,29,1533151612662404,car,0.08228,968.57,466.74,1007.41,507.16,93.13
clip_sample_001,29,1533151612662404,car,0.07236,955.01,469.39,990.98,511.73,93.13
clip_sample_001,29,1533151612662404,car,0.07138,1230.11,454.79,1262.28,481.1,93.13
clip_sample_001,29,1533151612662404,car,0.06968,972.13,469.11,1005.65,516.01,93.13
clip_sample_001,29,1533151612662404,traffic light,0.0693,489.11,418.22,501.2,436.07,93.13
clip_sample_001,29,1533151612662404,car,0.06883,344.4,487.21,609.65,620.56,93.13
clip_sample_001,29,1533151612662404,person,0.06382,219.87,491.15,250.6,540.05,93.13
clip_sample_001,29,1533151612662404,car,0.06182,856.27,464.11,896.81,499.06,93.13
clip_sample_001,29,1533151612662404,truck,0.0565,1393.65,434.1,1578.32,528.53,93.13
clip_sample_001,29,1533151612662404,car,0.05187,898.7,469.72,924.63,491.14,93.13
clip_sample_001,29,1533151612662404,car,0.05112,311.26,497.82,390.39,535.62,93.13
clip_sample_001,29,1533151612662404,traffic light,0.05068,1481.77,372.93,1499.96,403.39,93.13
clip_sample_001,30,1533151612762404,car,0.91774,327.35,485.8,606.22,622.31,95.26
clip_sample_001,30,1533151612762404,car,0.87136,169.22,499.44,380.4,606.95,95.26
clip_sample_001,30,1533151612762404,car,0.84357,643.49,460.59,937.66,624.84,95.26
clip_sample_001,30,1533151612762404,car,0.82652,1348.98,490.19,1600.0,766.53,95.26
clip_sample_001,30,1533151612762404,car,0.67001,996.73,469.13,1066.52,524.11,95.26
clip_sample_001,30,1533151612762404,car,0.53078,1281.02,452.86,1350.16,498.84,95.26
clip_sample_001,30,1533151612762404,car,0.29115,1254.03,452.4,1346.38,499.8,95.26
clip_sample_001,30,1533151612762404,car,0.25774,929.55,466.95,966.17,501.13,95.26
clip_sample_001,30,1533151612762404,car,0.2493,305.97,498.52,381.12,542.57,95.26
clip_sample_001,30,1533151612762404,truck,0.1864,1401.4,432.19,1584.02,528.57,95.26
clip_sample_001,30,1533151612762404,car,0.17717,912.2,467.73,955.84,495.12,95.26
clip_sample_001,30,1533151612762404,car,0.17705,1349.63,488.52,1599.2,765.1,95.26
clip_sample_001,30,1533151612762404,car,0.15022,969.93,469.74,1007.23,516.15,95.26
clip_sample_001,30,1533151612762404,car,0.12697,951.7,467.65,989.36,506.7,95.26
clip_sample_001,30,1533151612762404,person,0.1263,216.99,478.32,242.66,538.31,95.26
