clip_name,frame_number,sample_data_token,sample_token,instance_token,category,visibility_level,rejected,reject_reason,x1,y1,x2,y2,unclipped_x1,unclipped_y1,unclipped_x2,unclipped_y2,was_clipped,depth_m,num_lidar_pts,num_radar_pts
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,a6ca1e8c4eee458cb4981e02f58c954f,vehicle.car,v0-40,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,3,0
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,ab8d210d019b44abae3c4e0eee6ce8ba,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,3,1
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,ad2ae385245f46d49b4d06f87e2ac544,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,4,1
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,b3412553d70f40b3a1d19a0eb8529a08,human.pedestrian.adult,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,20,0
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,bc6bc2b076b24fc79ed0517f5747c1cf,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,6,1
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,bfe685042aa34ab7b2b2f24ee0f1645f,static_object.bicycle_rack,v0-40,False,,491.24,482.87,647.98,539.03,491.24,482.87,647.98,539.03,False,39.789,0,1
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,c1fe224b76cc49e294847788c443e470,human.pedestrian.adult,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,13,0
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,c34cb46c7be6486a85ee49653850b174,human.pedestrian.adult,v0-40,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,5,0
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,d0f5aace57684923b8a44b554b006fb2,vehicle.car,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,295,4
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,db7d65690f2e412e887468596e2ddabf,vehicle.car,v0-40,False,,968.68,463.15,1028.69,512.86,968.68,463.15,1028.69,512.86,False,49.46,1,0
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,dc762bf1bc694d3e8141bf592f9b1456,vehicle.car,v80-100,False,,484.45,454.41,942.01,648.98,484.45,454.41,942.01,648.98,False,13.365,100,3
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,dce1fda2d70945c792dcc27074ec6aa9,vehicle.car,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,132,1
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,e147a4c07e06487592fb5d6135c27a78,human.pedestrian.adult,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,28,0
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,e73ba8faf67d40c8b6b653489393ef8b,vehicle.car,v80-100,False,,1258.14,450.42,1342.82,501.92,1258.14,450.42,1342.82,501.92,False,43.934,1,0
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,eaaf60765ee8478f8e0bd4942571c6fb,vehicle.car,v80-100,False,,180.12,499.51,415.33,615.08,180.12,499.51,415.33,615.08,False,21.208,39,1
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,ead6a822f86c432481c0a9d2e4e4f827,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,0
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,f1010738ac3a4f56b936fa3a077571b5,human.pedestrian.adult,v0-40,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,2,0
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,f5c0c1968ef0486cb3183e521841352f,vehicle.car,v0-40,False,,1573.27,432.51,1600.0,491.61,1573.27,426.7,1735.26,492.4,True,39.966,1,0
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,fa107c6dd0dc4d15b94b86cbf5b990c0,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,4,0
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,fef3f0c1f8f944e393315c5460263f17,human.pedestrian.adult,v0-40,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,2,0
clip_sample_001,25,c78c89d264e64b1f9f8542e5817fc6f1,fdc39b23ab4242eda6ec5e1e6574fe33,ff7dc6c94901476e9b5f6198e3b2103f,human.pedestrian.adult,v60-80,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,045cd82a77a1472499e8c15100cb5ff3,vehicle.car,v80-100,False,,280.03,490.74,606.35,639.32,280.03,490.74,606.35,639.32,False,15.891,68,2
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,06509e54d29547119ed212877c7f310f,movable_object.pushable_pullable,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,10,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,06ff24b7f1e8479b934f1b74348028bc,vehicle.car,v80-100,False,,1003.28,471.17,1070.7,527.39,1003.28,471.17,1070.7,527.39,False,37.792,9,2
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,0809d64df9264121bead0772ee9b5984,human.pedestrian.adult,v0-40,False,,1228.87,454.59,1268.0,535.93,1228.87,454.59,1268.0,535.93,False,27.421,3,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,09810748e6c04aacb393ebf14fafa5e8,human.pedestrian.adult,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,24,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,0bfc7d407d09490cba7ac57897fcb100,vehicle.car,v60-80,False,,1398.68,444.67,1600.0,542.35,1398.68,444.57,1606.94,542.35,True,24.063,7,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,143ecd5e93614768bdb3da695e76c409,vehicle.car,v40-60,False,,977.52,464.46,1063.39,523.8,977.52,464.46,1063.39,523.8,False,42.724,0,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,200c440c0e9b4627ad4f3047227016a2,vehicle.car,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,7,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,2a42fd0e123c455fbaeb1c5f03dba0b2,vehicle.car,v0-40,False,,1133.85,458.21,1224.18,512.46,1133.85,458.21,1224.18,512.46,False,48.822,0,1
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,2ef4b4d20b064d34b754f68e48f5a5c2,vehicle.car,v0-40,False,,345.03,471.67,517.42,572.6,345.03,471.67,517.42,572.6,False,27.253,0,1
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,34aaf645a4174c6c8ff1874e6b33ccf6,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,4,2
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,3620feb00d744241a94855f3a8913a78,vehicle.car,v80-100,False,,1323.38,479.25,1600.0,829.34,1323.38,472.58,2555.64,982.56,True,6.259,480,2
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,377df4ee88ec46c9be892080557263f6,vehicle.car,v0-40,False,,658.13,473.58,715.3,516.3,658.13,473.58,715.3,516.3,False,62.566,1,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,3b19bb63d0924f4da3034819357d6c8b,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,3c7331d16ac6439e9bd5a57d75976446,human.pedestrian.child,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,5,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,48d06a263b314b48bd41343ea5f5d158,vehicle.car,v0-40,False,,932.01,468.32,963.58,501.27,932.01,468.32,963.58,501.27,False,77.791,0,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,4ce8f37952ad4203b1f5b23c728fb2e6,human.pedestrian.adult,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,14,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,5d77c275683248658e7564ef24bf63b2,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,4,1
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,5dd3f11916924b7cb93687c10c7c83b6,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,2,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,62cd175b56cf4caa887eaf3462ccde5a,movable_object.trafficcone,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,16,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,6346de1c47584b34833d6df500d2ed6c,vehicle.car,v40-60,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,13,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,6702a65bda8b4e2da8ac270c26e425bd,vehicle.motorcycle,v80-100,False,,1159.41,470.99,1180.9,517.03,1159.41,470.99,1180.9,517.03,False,37.756,0,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,68dbf490d231446f92fa7dbd366c8b93,vehicle.car,v0-40,False,,688.13,472.04,726.12,510.32,688.13,472.04,726.12,510.32,False,75.383,0,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,6e71a9ceaf9a4974a1d07a2bd3544506,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,4,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,72137291381349428afb1038d4e5898c,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,5,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,7581fd7e9c0f426cb0efb9ea1f3f2830,vehicle.car,v0-40,False,,1581.36,440.82,1600.0,528.77,1581.36,430.36,1846.1,536.86,True,24.235,2,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,84755505e70547af890aff9db860f692,vehicle.car,v0-40,False,,1202.47,445.09,1299.32,500.58,1202.47,445.09,1299.32,500.58,False,48.736,1,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,84d4bf98117e477dae6b51bf1bf5c8bb,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,8ce4fe54af77467d90c840465f69677f,vehicle.car,v0-40,False,,1269.01,443.42,1368.39,497.69,1269.01,443.42,1368.39,497.69,False,49.617,0,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,9439a24131dc4e1faa3b5b73f518f1da,vehicle.truck,v80-100,False,,611.76,448.63,699.33,524.32,611.76,448.63,699.33,524.32,False,54.308,5,2
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,96c353e8f14d4a63ba2b844d43cffc42,vehicle.car,v0-40,False,,956.57,468.63,1012.78,514.67,956.57,468.63,1012.78,514.67,False,54.767,1,2
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,996d9e039f7a4838ac48d5409ca89732,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,2,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,99fbf1b9bf474215a4e8ad562bb7e9b2,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,13,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,9e5f09bc19cd473dae219194ada64f3d,vehicle.car,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,22,2
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,a6ca1e8c4eee458cb4981e02f58c954f,vehicle.car,v0-40,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,4,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,ab8d210d019b44abae3c4e0eee6ce8ba,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,4,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,ad2ae385245f46d49b4d06f87e2ac544,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,5,1
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,b3412553d70f40b3a1d19a0eb8529a08,human.pedestrian.adult,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,20,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,bc6bc2b076b24fc79ed0517f5747c1cf,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,5,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,bfe685042aa34ab7b2b2f24ee0f1645f,static_object.bicycle_rack,v0-40,False,,477.72,485.54,641.06,543.17,477.72,485.54,641.06,543.17,False,38.859,2,2
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,c1fe224b76cc49e294847788c443e470,human.pedestrian.adult,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,14,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,c34cb46c7be6486a85ee49653850b174,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,18,1
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,d0f5aace57684923b8a44b554b006fb2,vehicle.car,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,243,6
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,db7d65690f2e412e887468596e2ddabf,vehicle.car,v0-40,False,,967.95,465.76,1029.32,516.45,967.95,465.76,1029.32,516.45,False,48.56,1,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,dc762bf1bc694d3e8141bf592f9b1456,vehicle.car,v80-100,False,,662.04,455.38,996.29,620.79,662.04,455.38,996.29,620.79,False,15.348,53,7
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,dce1fda2d70945c792dcc27074ec6aa9,vehicle.car,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,106,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,e147a4c07e06487592fb5d6135c27a78,human.pedestrian.adult,v60-80,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,11,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,e73ba8faf67d40c8b6b653489393ef8b,vehicle.car,v80-100,False,,1263.91,451.31,1351.21,503.92,1263.91,451.31,1351.21,503.92,False,43.057,4,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,eaaf60765ee8478f8e0bd4942571c6fb,vehicle.car,v40-60,False,,143.46,503.75,395.02,625.48,143.46,503.75,395.02,625.48,False,20.307,29,1
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,ead6a822f86c432481c0a9d2e4e4f827,human.pedestrian.adult,v0-40,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,f1010738ac3a4f56b936fa3a077571b5,human.pedestrian.adult,v0-40,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,f4af7fd215ee47aa8b64bac0443d7be8,vehicle.car,v0-40,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,f5c0c1968ef0486cb3183e521841352f,vehicle.car,v0-40,False,,1585.3,434.57,1600.0,493.98,1585.3,427.62,1752.9,494.86,True,39.11,0,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,f7f666bf92c049bea8fabc42a8831005,vehicle.car,v0-40,False,,1400.31,440.7,1524.13,501.68,1400.31,440.7,1524.13,501.68,False,42.608,1,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,fa107c6dd0dc4d15b94b86cbf5b990c0,human.pedestrian.adult,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,3,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,fef3f0c1f8f944e393315c5460263f17,human.pedestrian.adult,v0-40,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,3,0
clip_sample_001,31,d9a8ad39503a411a8eb7501846d8dfc9,9ee4020153674b9e9943d395ff8cfdf3,ff7dc6c94901476e9b5f6198e3b2103f,human.pedestrian.adult,v40-60,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,0
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,01a9922c1b7d457cb37880b8de3b7093,movable_object.barrier,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,15,0
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,078a2d6a465b4200a2aab9ff75558fad,vehicle.car,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0,0
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,07bf3d834d04482e8f90e3756358250e,movable_object.barrier,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,7,0
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,18cdcf0d2340409b95140ea38a70fd2e,human.pedestrian.adult,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,10,0
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,19804c352c0a4767b61b8d0709d1db99,human.pedestrian.adult,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0,0
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,21d4060224a946e5b66fd00749282e82,human.pedestrian.adult,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,14,1
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,2397a588f42e4195bf7fb0148aa7a3d6,human.pedestrian.adult,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,12,0
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,254ca291f1ee4223a0b1e392d4885fd2,vehicle.truck,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1393,1
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,2d7491faabc447769e1f2003f23c50e9,vehicle.car,v0-40,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0,3
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,2e19253f3bac458191cf64ff2b22ba2b,vehicle.bus.rigid,v0-40,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,5,0
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,2fb9e666a5d04e3f9888dad909324f75,vehicle.car,v0-40,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0,1
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,340ccb3c0dcb492eaa032f0e4e3017bb,human.pedestrian.adult,v80-100,True,projected box falls entirely outside the image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,19,0
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,3993afe444aa4497b1fec37c89fcc369,human.pedestrian.adult,v40-60,False,,759.6,483.02,769.63,509.21,759.6,483.02,769.63,509.21,False,87.575,0,1
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,39f727108189464dadaec4bf8d88ce6e,movable_object.barrier,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,32,0
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,3a4f8b672b5d47f594785b4ef502f005,movable_object.barrier,v80-100,False,,761.03,495.13,770.74,517.83,761.03,495.13,770.74,517.83,False,64.309,0,0
clip_sample_003,1,6e76f277e47547bca0e38099ce01da54,dc03fe4e0a374592af7701c66d5276c4,451f91f4b7b548f890ef4ba5c2685e8b,movable_object.barrier,v80-100,True,all corners behind or at the camera plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,5,0
